X1	X2	NSH	SHX1	SHX2	SH	Type
MB1	WH1	14412	0.9788	0.9415	0.9415	Non-TR
MB1	WH20	14463	0.9818	0.9417	0.9417	Non-TR
MB1	WH22	14323	0.9808	0.9407	0.9407	Non-TR
MB1	WH25	14261	0.9791	0.9422	0.9422	Non-TR
MB1	WH28	14356	0.9789	0.9417	0.9417	Non-TR
MB1	WH29	10339	0.9735	0.9466	0.9466	Non-TR
MB1	WH3a	14280	0.9813	0.9433	0.9433	Non-TR
MB1	WH3b	13860	0.9768	0.9434	0.9434	Non-TR
MB1	WH5	14521	0.98	0.9415	0.9415	Non-TR
MB1	WH6	14453	0.9815	0.9429	0.9429	Non-TR
MB1	WH9	14534	0.9813	0.9434	0.9434	Non-TR
MB21	MB23	14545	0.9836	0.9805	0.9805	Non-TR
MB21	MB26	14187	0.9804	0.9808	0.9804	Non-TR
MB21	MB3	14605	0.9829	0.9775	0.9775	Non-TR
MB21	MB5	13913	0.9777	0.9801	0.9777	Non-TR
MB21	MB9	14329	0.9746	0.9826	0.9746	Non-TR
MB21	MM10	13828	0.9665	0.9713	0.9665	Non-TR
MB21	MM12	14114	0.9706	0.9686	0.9686	Non-TR
MB21	MM13	13850	0.9687	0.9703	0.9687	Non-TR
MB21	MM15a	13916	0.9649	0.9714	0.9649	Non-TR
MB21	MM15b	13578	0.9711	0.9718	0.9711	Non-TR
MB21	MM1	13975	0.9729	0.972	0.972	Non-TR
MB21	MM20	14219	0.9703	0.9707	0.9703	Non-TR
MB21	MM25	13995	0.9678	0.9724	0.9678	Non-TR
MB21	MM29	14173	0.9724	0.9718	0.9718	Non-TR
MB21	MM2	14082	0.9728	0.9678	0.9678	Non-TR
MB21	MM30	13910	0.973	0.9723	0.9723	Non-TR
MB21	MM6	13950	0.9683	0.9719	0.9683	Non-TR
MB21	MM7	13818	0.9652	0.9724	0.9652	Non-TR
MB21	MM8	13687	0.9685	0.9715	0.9685	Non-TR
MB21	NB11	14208	0.9743	0.9766	0.9743	Non-TR
MB21	NB12	14122	0.9749	0.9792	0.9749	Non-TR
MB21	NB13	14110	0.9744	0.9505	0.9505	Non-TR
MB21	NB15	14092	0.9822	0.978	0.978	Non-TR
MB21	NB17	13824	0.9752	0.9788	0.9752	Non-TR
MB21	NB19	14331	0.9796	0.9513	0.9513	Non-TR
MB21	NB1	13813	0.9641	0.9496	0.9496	Non-TR
MB21	NB27a	14222	0.9743	0.9778	0.9743	Non-TR
MB21	NB27b	14255	0.9739	0.9789	0.9739	Non-TR
MB21	NB28	14343	0.974	0.9766	0.974	Non-TR
MB21	NB2	14288	0.974	0.9509	0.9509	Non-TR
MB21	NB5	13976	0.9724	0.9519	0.9519	Non-TR
MB21	NB6	14311	0.9741	0.9501	0.9501	Non-TR
MB21	NB8	14403	0.9747	0.9785	0.9747	Non-TR
MB21	NB9	13813	0.9772	0.979	0.9772	Non-TR
MB21	WH11	14414	0.9765	0.9494	0.9494	Non-TR
MB21	WH13	14494	0.9788	0.9486	0.9486	Non-TR
MB21	WH15	14294	0.9799	0.9499	0.9499	Non-TR
MB21	WH1	14391	0.9763	0.9493	0.9493	Non-TR
MB21	WH20	14457	0.9793	0.9502	0.9502	Non-TR
MB21	WH22	14299	0.9777	0.9494	0.9494	Non-TR
MB21	WH25	14275	0.9775	0.9515	0.9515	Non-TR
MB21	WH28	14307	0.9764	0.9492	0.9492	Non-TR
MB21	WH29	10491	0.9728	0.9536	0.9536	Non-TR
MB21	WH3a	14314	0.9802	0.9519	0.9519	Non-TR
MB21	WH3b	13895	0.9752	0.9524	0.9524	Non-TR
MB21	WH5	14488	0.9763	0.949	0.949	Non-TR
MB21	WH6	14421	0.9785	0.9499	0.9499	Non-TR
MB21	WH9	14498	0.9773	0.9497	0.9497	Non-TR
MB23	MB26	14640	0.9859	0.9894	0.9859	Non-TR
MB23	MB3	14971	0.9842	0.9813	0.9813	Non-TR
MB23	MB5	14276	0.9775	0.983	0.9775	Non-TR
MB23	MB9	14632	0.9735	0.9854	0.9735	Non-TR
MB23	MM10	14100	0.9663	0.973	0.9663	Non-TR
MB23	MM12	14407	0.9698	0.9711	0.9698	Non-TR
MB23	MM13	14212	0.9702	0.9736	0.9702	Non-TR
MB23	MM15a	14168	0.9646	0.9743	0.9646	Non-TR
MB23	MM15b	13851	0.9721	0.9744	0.9721	Non-TR
MB23	MM1	14209	0.9717	0.9736	0.9717	Non-TR
MB23	MM20	14568	0.9709	0.9737	0.9709	Non-TR
MB23	MM25	14298	0.968	0.9746	0.968	Non-TR
MB23	MM29	14466	0.9726	0.9737	0.9726	Non-TR
MB23	MM2	14415	0.9721	0.9699	0.9699	Non-TR
MB23	MM30	14111	0.9714	0.9728	0.9714	Non-TR
MB23	MM6	14220	0.9683	0.975	0.9683	Non-TR
MB23	MM7	14061	0.9641	0.9752	0.9641	Non-TR
MB23	MM8	14037	0.9696	0.9752	0.9696	Non-TR
MB23	NB11	14536	0.9747	0.9796	0.9747	Non-TR
MB23	NB12	14452	0.975	0.9822	0.975	Non-TR
MB23	NB13	14430	0.9755	0.9529	0.9529	Non-TR
MB23	NB15	14406	0.9825	0.9813	0.9813	Non-TR
MB23	NB17	14134	0.9764	0.9813	0.9764	Non-TR
MB23	NB19	14648	0.9796	0.9549	0.9549	Non-TR
MB23	NB1	14146	0.964	0.9521	0.9521	Non-TR
MB23	NB27a	14553	0.9739	0.9801	0.9739	Non-TR
MB23	NB27b	14560	0.9731	0.9805	0.9731	Non-TR
MB23	NB28	14705	0.9746	0.9805	0.9746	Non-TR
MB23	NB2	14666	0.9747	0.9538	0.9538	Non-TR
MB23	NB5	14343	0.9735	0.9557	0.9557	Non-TR
MB23	NB6	14664	0.9742	0.9531	0.9531	Non-TR
MB23	NB8	14737	0.9744	0.9806	0.9744	Non-TR
MB23	NB9	14092	0.9783	0.9815	0.9783	Non-TR
MB23	WH11	14743	0.9766	0.9525	0.9525	Non-TR
MB23	WH13	14876	0.9802	0.9524	0.9524	Non-TR
MB23	WH15	14608	0.9796	0.9517	0.9517	Non-TR
MB23	WH1	14744	0.9767	0.9529	0.9529	Non-TR
MB23	WH20	14788	0.9797	0.9521	0.9521	Non-TR
MB23	WH22	14632	0.9785	0.9517	0.9517	Non-TR
MB23	WH25	14561	0.9769	0.9534	0.9534	Non-TR
MB23	WH28	14650	0.9771	0.9522	0.9522	Non-TR
MB23	WH29	10613	0.9738	0.9559	0.9559	Non-TR
MB23	WH3a	14605	0.9792	0.9545	0.9545	Non-TR
MB23	WH3b	14213	0.9755	0.9554	0.9554	Non-TR
MB23	WH5	14862	0.9782	0.9528	0.9528	Non-TR
MB23	WH6	14796	0.9793	0.9541	0.9541	Non-TR
MB23	WH9	14870	0.9791	0.9541	0.9541	Non-TR
MB26	MB3	14596	0.984	0.9775	0.9775	Non-TR
MB26	MB5	13948	0.9794	0.9801	0.9794	Non-TR
MB26	MB9	14289	0.9754	0.9832	0.9754	Non-TR
MB26	MM10	13759	0.9664	0.9695	0.9664	Non-TR
MB26	MM12	14038	0.9698	0.9668	0.9668	Non-TR
MB26	MM13	13886	0.9699	0.9701	0.9699	Non-TR
MB26	MM15a	13811	0.9645	0.9704	0.9645	Non-TR
MB26	MM15b	13494	0.9716	0.9711	0.9711	Non-TR
MB26	MM1	13819	0.9719	0.9692	0.9692	Non-TR
MB26	MM20	14199	0.9704	0.9704	0.9704	Non-TR
MB26	MM25	13964	0.9685	0.9718	0.9685	Non-TR
MB26	MM29	14108	0.973	0.9703	0.9703	Non-TR
MB26	MM2	14096	0.9727	0.9664	0.9664	Non-TR
MB26	MM30	13738	0.9716	0.9688	0.9688	Non-TR
MB26	MM6	13852	0.9691	0.9709	0.9691	Non-TR
MB26	MM7	13683	0.9652	0.9708	0.9652	Non-TR
MB26	MM8	13729	0.9702	0.9712	0.9702	Non-TR
MB26	NB11	14184	0.9754	0.9767	0.9754	Non-TR
MB26	NB12	14118	0.977	0.98	0.977	Non-TR
MB26	NB13	14105	0.9763	0.9504	0.9504	Non-TR
MB26	NB15	14039	0.982	0.9778	0.9778	Non-TR
MB26	NB17	13790	0.9759	0.9786	0.9759	Non-TR
MB26	NB19	14288	0.9794	0.9507	0.9507	Non-TR
MB26	NB1	13826	0.9644	0.9497	0.9497	Non-TR
MB26	NB27a	14199	0.9733	0.9776	0.9733	Non-TR
MB26	NB27b	14207	0.9731	0.977	0.9731	Non-TR
MB26	NB28	14370	0.9758	0.978	0.9758	Non-TR
MB26	NB2	14338	0.976	0.9508	0.9508	Non-TR
MB26	NB5	14036	0.9738	0.9517	0.9517	Non-TR
MB26	NB6	14325	0.9754	0.9506	0.9506	Non-TR
MB26	NB8	14376	0.9742	0.9774	0.9742	Non-TR
MB26	NB9	13732	0.9778	0.9778	0.9778	Non-TR
MB26	WH11	14377	0.9767	0.9482	0.9482	Non-TR
MB26	WH13	14498	0.9801	0.9483	0.9483	Non-TR
MB26	WH15	14275	0.9804	0.9491	0.9491	Non-TR
MB26	WH1	14377	0.9774	0.9487	0.9487	Non-TR
MB26	WH20	14408	0.9794	0.9482	0.9482	Non-TR
MB26	WH22	14261	0.9786	0.9476	0.9476	Non-TR
MB26	WH25	14191	0.9773	0.9494	0.9494	Non-TR
MB26	WH28	14314	0.9769	0.949	0.949	Non-TR
MB26	WH29	10248	0.9737	0.951	0.951	Non-TR
MB26	WH3a	14245	0.9798	0.9505	0.9505	Non-TR
MB26	WH3b	13892	0.9756	0.9514	0.9514	Non-TR
MB26	WH5	14490	0.9773	0.9488	0.9488	Non-TR
MB26	WH6	14396	0.9782	0.9482	0.9482	Non-TR
MB26	WH9	14491	0.9792	0.9499	0.9499	Non-TR
MB3	MB5	14334	0.9761	0.9845	0.9761	Non-TR
MB3	MB9	14699	0.9708	0.9855	0.9708	Non-TR
MB3	MM10	14182	0.9643	0.9747	0.9643	Non-TR
MB3	MM12	14470	0.9676	0.9714	0.9676	Non-TR
MB3	MM13	14274	0.9677	0.9739	0.9677	Non-TR
MB3	MM15a	14272	0.9635	0.9759	0.9635	Non-TR
MB3	MM15b	13905	0.9705	0.9756	0.9705	Non-TR
MB3	MM1	14341	0.9719	0.9758	0.9719	Non-TR
MB3	MM20	14643	0.9686	0.9748	0.9686	Non-TR
MB3	MM25	14382	0.9659	0.9766	0.9659	Non-TR
MB3	MM29	14555	0.9712	0.9749	0.9712	Non-TR
MB3	MM2	14530	0.972	0.972	0.972	Non-TR
MB3	MM30	14252	0.9708	0.9752	0.9708	Non-TR
MB3	MM6	14327	0.9669	0.9764	0.9669	Non-TR
MB3	MM7	14184	0.9635	0.976	0.9635	Non-TR
MB3	MM8	14087	0.968	0.9754	0.968	Non-TR
MB3	NB11	14605	0.9733	0.9803	0.9733	Non-TR
MB3	NB12	14535	0.9739	0.984	0.9739	Non-TR
MB3	NB13	14479	0.9725	0.9529	0.9529	Non-TR
MB3	NB15	14479	0.9807	0.9821	0.9807	Non-TR
MB3	NB17	14186	0.9732	0.9817	0.9732	Non-TR
MB3	NB19	14729	0.9774	0.9555	0.9555	Non-TR
MB3	NB1	14234	0.9621	0.9535	0.9535	Non-TR
MB3	NB27a	14628	0.9722	0.9809	0.9722	Non-TR
MB3	NB27b	14646	0.9718	0.9813	0.9718	Non-TR
MB3	NB28	14771	0.9726	0.9811	0.9726	Non-TR
MB3	NB2	14706	0.9718	0.9535	0.9535	Non-TR
MB3	NB5	14377	0.9708	0.9553	0.9553	Non-TR
MB3	NB6	14738	0.9729	0.9539	0.9539	Non-TR
MB3	NB8	14808	0.9723	0.982	0.9723	Non-TR
MB3	NB9	14167	0.9763	0.9828	0.9763	Non-TR
MB3	WH11	14842	0.9752	0.9541	0.9541	Non-TR
MB3	WH13	14974	0.9794	0.9543	0.9543	Non-TR
MB3	WH15	14708	0.9783	0.9543	0.9543	Non-TR
MB3	WH1	14802	0.9751	0.9536	0.9536	Non-TR
MB3	WH20	14858	0.9772	0.9533	0.9533	Non-TR
MB3	WH22	14702	0.9767	0.9533	0.9533	Non-TR
MB3	WH25	14653	0.9749	0.9543	0.9543	Non-TR
MB3	WH28	14732	0.9751	0.9534	0.9534	Non-TR
MB3	WH29	10738	0.9734	0.9587	0.9587	Non-TR
MB3	WH3a	14691	0.9776	0.9553	0.9553	Non-TR
MB3	WH3b	14288	0.9744	0.9563	0.9563	Non-TR
MB3	WH5	14945	0.9762	0.9534	0.9534	Non-TR
MB3	WH6	14842	0.9761	0.9536	0.9536	Non-TR
MB3	WH9	14915	0.9762	0.954	0.954	Non-TR
MB5	MB9	13991	0.9727	0.9794	0.9727	Non-TR
MB5	MM10	13504	0.9663	0.9678	0.9663	Non-TR
MB5	MM12	13767	0.9699	0.9654	0.9654	Non-TR
MB5	MM13	13600	0.9689	0.9671	0.9671	Non-TR
MB5	MM15a	13558	0.9653	0.9694	0.9653	Non-TR
MB5	MM15b	13232	0.9713	0.9683	0.9683	Non-TR
MB5	MM1	13604	0.973	0.9685	0.9685	Non-TR
MB5	MM20	13929	0.97	0.9676	0.9676	Non-TR
MB5	MM25	13686	0.9678	0.9694	0.9678	Non-TR
MB5	MM29	13849	0.9724	0.9675	0.9675	Non-TR
MB5	MM2	13815	0.9723	0.9641	0.9641	Non-TR
MB5	MM30	13514	0.9708	0.9666	0.9666	Non-TR
MB5	MM6	13591	0.9676	0.969	0.9676	Non-TR
MB5	MM7	13461	0.9647	0.9692	0.9647	Non-TR
MB5	MM8	13414	0.9694	0.9681	0.9681	Non-TR
MB5	NB11	13902	0.9749	0.9736	0.9736	Non-TR
MB5	NB12	13852	0.9757	0.9775	0.9757	Non-TR
MB5	NB13	13809	0.9763	0.947	0.947	Non-TR
MB5	NB15	13764	0.9818	0.9744	0.9744	Non-TR
MB5	NB17	13506	0.9754	0.9754	0.9754	Non-TR
MB5	NB19	13990	0.9791	0.9482	0.9482	Non-TR
MB5	NB1	13582	0.9657	0.9474	0.9474	Non-TR
MB5	NB27a	13894	0.9728	0.9736	0.9728	Non-TR
MB5	NB27b	13951	0.9729	0.9745	0.9729	Non-TR
MB5	NB28	14072	0.9744	0.9749	0.9744	Non-TR
MB5	NB2	14040	0.9755	0.9485	0.9485	Non-TR
MB5	NB5	13706	0.973	0.9484	0.9484	Non-TR
MB5	NB6	14034	0.9748	0.948	0.948	Non-TR
MB5	NB8	14086	0.9737	0.9745	0.9737	Non-TR
MB5	NB9	13458	0.9774	0.975	0.975	Non-TR
MB5	WH11	14128	0.9777	0.9474	0.9474	Non-TR
MB5	WH13	14207	0.9791	0.9453	0.9453	Non-TR
MB5	WH15	13987	0.9803	0.9467	0.9467	Non-TR
MB5	WH1	14098	0.9763	0.9462	0.9462	Non-TR
MB5	WH20	14125	0.9782	0.9455	0.9455	Non-TR
MB5	WH22	13990	0.9786	0.9455	0.9455	Non-TR
MB5	WH25	13914	0.9761	0.9465	0.9465	Non-TR
MB5	WH28	14036	0.9773	0.9468	0.9468	Non-TR
MB5	WH29	10132	0.9736	0.9499	0.9499	Non-TR
MB5	WH3a	13966	0.9797	0.9476	0.9476	Non-TR
MB5	WH3b	13610	0.9757	0.9491	0.9491	Non-TR
MB5	WH5	14224	0.978	0.9466	0.9466	Non-TR
MB5	WH6	14116	0.9779	0.9454	0.9454	Non-TR
MB5	WH9	14226	0.9793	0.9477	0.9477	Non-TR
MB9	MM10	13895	0.9694	0.9644	0.9644	Non-TR
MB9	MM12	14193	0.9731	0.9628	0.9628	Non-TR
MB9	MM13	13952	0.9721	0.9635	0.9635	Non-TR
MB9	MM15a	13974	0.9671	0.9659	0.9659	Non-TR
MB9	MM15b	13638	0.9742	0.9652	0.9652	Non-TR
MB9	MM1	14034	0.9755	0.9662	0.9662	Non-TR
MB9	MM20	14313	0.9729	0.9651	0.9651	Non-TR
MB9	MM25	14074	0.9705	0.9666	0.9666	Non-TR
MB9	MM29	14232	0.9746	0.9638	0.9638	Non-TR
MB9	MM2	14179	0.9754	0.96	0.96	Non-TR
MB9	MM30	13951	0.9742	0.9649	0.9649	Non-TR
MB9	MM6	14030	0.9703	0.9665	0.9665	Non-TR
MB9	MM7	13907	0.9688	0.9673	0.9673	Non-TR
MB9	MM8	13814	0.9721	0.9661	0.9661	Non-TR
MB9	NB11	14271	0.9765	0.9704	0.9704	Non-TR
MB9	NB12	14250	0.9803	0.9742	0.9742	Non-TR
MB9	NB13	14193	0.9781	0.9457	0.9457	Non-TR
MB9	NB15	14159	0.9846	0.9716	0.9716	Non-TR
MB9	NB17	13893	0.9774	0.9724	0.9724	Non-TR
MB9	NB19	14403	0.9813	0.9463	0.9463	Non-TR
MB9	NB1	13887	0.9668	0.9441	0.9441	Non-TR
MB9	NB27a	14310	0.9749	0.9717	0.9717	Non-TR
MB9	NB27b	14331	0.9758	0.9725	0.9725	Non-TR
MB9	NB28	14444	0.9758	0.9708	0.9708	Non-TR
MB9	NB2	14416	0.9786	0.9463	0.9463	Non-TR
MB9	NB5	14065	0.9756	0.9467	0.9467	Non-TR
MB9	NB6	14448	0.9787	0.9469	0.9469	Non-TR
MB9	NB8	14487	0.9767	0.9714	0.9714	Non-TR
MB9	NB9	13881	0.9802	0.9725	0.9725	Non-TR
MB9	WH11	14499	0.9792	0.944	0.944	Non-TR
MB9	WH13	14609	0.9828	0.9436	0.9436	Non-TR
MB9	WH15	14367	0.9824	0.9436	0.9436	Non-TR
MB9	WH1	14487	0.9798	0.9442	0.9442	Non-TR
MB9	WH20	14534	0.9818	0.9427	0.9427	Non-TR
MB9	WH22	14388	0.9812	0.9436	0.9436	Non-TR
MB9	WH25	14348	0.9805	0.9454	0.9454	Non-TR
MB9	WH28	14397	0.979	0.9438	0.9438	Non-TR
MB9	WH29	10504	0.9741	0.9472	0.9472	Non-TR
MB9	WH3a	14369	0.9815	0.9457	0.9457	Non-TR
MB9	WH3b	13968	0.9775	0.9462	0.9462	Non-TR
MB9	WH5	14596	0.9806	0.9441	0.9441	Non-TR
MB9	WH6	14512	0.9807	0.944	0.944	Non-TR
MB9	WH9	14605	0.9813	0.9455	0.9455	Non-TR
MM10	MM12	13958	0.9762	0.9702	0.9702	Non-TR
MM10	MM13	13760	0.9801	0.9755	0.9755	Non-TR
MM10	MM15a	13857	0.9748	0.9788	0.9748	Non-TR
MM10	MM15b	13547	0.9807	0.9769	0.9769	Non-TR
MM10	MM20	14168	0.981	0.9771	0.9771	Non-TR
MM10	MM25	13895	0.9774	0.9776	0.9774	Non-TR
MM10	MM29	14059	0.9807	0.9754	0.9754	Non-TR
MM10	MM2	13910	0.9784	0.9686	0.9686	Non-TR
MM10	MM30	13784	0.981	0.9764	0.9764	Non-TR
MM10	MM6	13858	0.9777	0.9782	0.9777	Non-TR
MM10	MM7	13720	0.9755	0.9775	0.9755	Non-TR
MM10	MM8	13661	0.9788	0.9763	0.9763	Non-TR
MM10	NB11	13911	0.9727	0.9692	0.9692	Non-TR
MM10	NB12	13775	0.9666	0.9661	0.9661	Non-TR
MM10	NB13	13750	0.9692	0.9403	0.9403	Non-TR
MM10	NB15	13747	0.9748	0.9656	0.9656	Non-TR
MM10	NB17	13565	0.973	0.9715	0.9715	Non-TR
MM10	NB19	13964	0.9732	0.9424	0.9424	Non-TR
MM10	NB1	13454	0.9582	0.9393	0.9393	Non-TR
MM10	NB27a	13920	0.9721	0.9703	0.9703	Non-TR
MM10	NB27b	13944	0.972	0.9712	0.9712	Non-TR
MM10	NB28	14049	0.9726	0.9707	0.9707	Non-TR
MM10	NB2	13917	0.9677	0.9407	0.9407	Non-TR
MM10	NB5	13620	0.9665	0.9415	0.9415	Non-TR
MM10	NB6	13950	0.9687	0.9398	0.9398	Non-TR
MM10	NB8	14089	0.9717	0.9713	0.9713	Non-TR
MM10	NB9	13513	0.969	0.9656	0.9656	Non-TR
MM10	WH11	14072	0.972	0.9408	0.9408	Non-TR
MM10	WH13	14136	0.9737	0.9393	0.9393	Non-TR
MM10	WH15	13960	0.9748	0.9401	0.9401	Non-TR
MM10	WH1	14040	0.9714	0.9401	0.9401	Non-TR
MM10	WH20	14080	0.9729	0.9405	0.9405	Non-TR
MM10	WH22	13968	0.9734	0.9402	0.9402	Non-TR
MM10	WH25	13941	0.9723	0.942	0.942	Non-TR
MM10	WH28	13977	0.9711	0.9399	0.9399	Non-TR
MM10	WH29	10222	0.9678	0.9463	0.9463	Non-TR
MM10	WH3a	13974	0.9745	0.9425	0.9425	Non-TR
MM10	WH3b	13569	0.9709	0.9432	0.9432	Non-TR
MM10	WH5	14150	0.9738	0.9409	0.9409	Non-TR
MM10	WH6	14068	0.9726	0.9404	0.9404	Non-TR
MM10	WH9	14127	0.9725	0.9409	0.9409	Non-TR
MM12	MM13	13982	0.9737	0.9757	0.9737	Non-TR
MM12	MM15a	14007	0.9689	0.9771	0.9689	Non-TR
MM12	MM15b	13695	0.9745	0.9779	0.9745	Non-TR
MM12	MM20	14323	0.9727	0.9755	0.9727	Non-TR
MM12	MM25	14088	0.9706	0.9773	0.9706	Non-TR
MM12	MM29	14273	0.9759	0.9765	0.9759	Non-TR
MM12	MM2	14264	0.9807	0.9763	0.9763	Non-TR
MM12	MM30	13990	0.9753	0.9765	0.9753	Non-TR
MM12	MM6	14072	0.9715	0.977	0.9715	Non-TR
MM12	MM7	13920	0.9681	0.9772	0.9681	Non-TR
MM12	MM8	13825	0.9719	0.9759	0.9719	Non-TR
MM12	NB11	14183	0.9703	0.9739	0.9703	Non-TR
MM12	NB12	14020	0.9647	0.9709	0.9647	Non-TR
MM12	NB13	14015	0.9665	0.9443	0.9443	Non-TR
MM12	NB15	13970	0.9717	0.9695	0.9695	Non-TR
MM12	NB17	13783	0.9693	0.9753	0.9693	Non-TR
MM12	NB19	14244	0.9707	0.945	0.945	Non-TR
MM12	NB1	13718	0.9542	0.9423	0.9423	Non-TR
MM12	NB27a	14212	0.97	0.9754	0.97	Non-TR
MM12	NB27b	14239	0.9702	0.976	0.9702	Non-TR
MM12	NB28	14344	0.9696	0.975	0.9696	Non-TR
MM12	NB2	14220	0.9656	0.9447	0.9447	Non-TR
MM12	NB5	13901	0.9636	0.9449	0.9449	Non-TR
MM12	NB6	14265	0.9668	0.9451	0.9451	Non-TR
MM12	NB8	14368	0.9697	0.975	0.9697	Non-TR
MM12	NB9	13726	0.9678	0.9718	0.9678	Non-TR
MM12	WH11	14343	0.9677	0.9432	0.9432	Non-TR
MM12	WH13	14428	0.971	0.9425	0.9425	Non-TR
MM12	WH15	14190	0.9711	0.9425	0.9425	Non-TR
MM12	WH1	14314	0.9682	0.9431	0.9431	Non-TR
MM12	WH20	14366	0.9704	0.9433	0.9433	Non-TR
MM12	WH22	14239	0.9713	0.9435	0.9435	Non-TR
MM12	WH25	14189	0.9691	0.9447	0.9447	Non-TR
MM12	WH28	14241	0.9679	0.9432	0.9432	Non-TR
MM12	WH29	10411	0.9643	0.9475	0.9475	Non-TR
MM12	WH3a	14227	0.9717	0.9444	0.9444	Non-TR
MM12	WH3b	13805	0.9664	0.9454	0.9454	Non-TR
MM12	WH5	14419	0.969	0.9431	0.9431	Non-TR
MM12	WH6	14354	0.9694	0.9437	0.9437	Non-TR
MM12	WH9	14434	0.9704	0.9449	0.9449	Non-TR
MM13	MM15a	13821	0.9734	0.9806	0.9734	Non-TR
MM13	MM15b	13527	0.9809	0.9815	0.9809	Non-TR
MM13	MM20	14226	0.9803	0.9806	0.9803	Non-TR
MM13	MM25	13960	0.9768	0.9809	0.9768	Non-TR
MM13	MM29	14159	0.9828	0.9805	0.9805	Non-TR
MM13	MM2	14049	0.9793	0.9731	0.9731	Non-TR
MM13	MM30	13748	0.9798	0.9784	0.9784	Non-TR
MM13	MM6	13858	0.978	0.9814	0.978	Non-TR
MM13	MM7	13701	0.9734	0.9803	0.9734	Non-TR
MM13	MM8	13707	0.9782	0.9807	0.9782	Non-TR
MM13	NB11	13994	0.9725	0.9738	0.9725	Non-TR
MM13	NB12	13807	0.966	0.97	0.966	Non-TR
MM13	NB13	13838	0.9698	0.9438	0.9438	Non-TR
MM13	NB15	13731	0.9723	0.9671	0.9671	Non-TR
MM13	NB17	13627	0.9732	0.9761	0.9732	Non-TR
MM13	NB19	14009	0.9741	0.9452	0.9452	Non-TR
MM13	NB1	13562	0.9578	0.9431	0.9431	Non-TR
MM13	NB27a	13989	0.9718	0.9747	0.9718	Non-TR
MM13	NB27b	14018	0.9714	0.9756	0.9714	Non-TR
MM13	NB28	14120	0.9714	0.9733	0.9714	Non-TR
MM13	NB2	14051	0.968	0.9435	0.9435	Non-TR
MM13	NB5	13739	0.9669	0.9452	0.9452	Non-TR
MM13	NB6	14030	0.9674	0.9427	0.9427	Non-TR
MM13	NB8	14151	0.9718	0.9751	0.9718	Non-TR
MM13	NB9	13470	0.9681	0.9692	0.9681	Non-TR
MM13	WH11	14118	0.9701	0.943	0.943	Non-TR
MM13	WH13	14242	0.9735	0.9421	0.9421	Non-TR
MM13	WH15	14029	0.9737	0.9423	0.9423	Non-TR
MM13	WH1	14117	0.9703	0.9424	0.9424	Non-TR
MM13	WH20	14172	0.9723	0.943	0.943	Non-TR
MM13	WH22	14028	0.9733	0.9429	0.9429	Non-TR
MM13	WH25	13971	0.9711	0.9442	0.9442	Non-TR
MM13	WH28	14046	0.9706	0.943	0.943	Non-TR
MM13	WH29	10149	0.9681	0.9471	0.9471	Non-TR
MM13	WH3a	13973	0.9735	0.9442	0.9442	Non-TR
MM13	WH3b	13594	0.968	0.944	0.944	Non-TR
MM13	WH5	14244	0.9725	0.9432	0.9432	Non-TR
MM13	WH6	14174	0.9726	0.9442	0.9442	Non-TR
MM13	WH9	14224	0.9726	0.944	0.944	Non-TR
MM15a	MM15b	13689	0.9878	0.9809	0.9809	TR
MM15a	MM20	14214	0.9814	0.9743	0.9743	Non-TR
MM15a	MM25	13964	0.9794	0.9759	0.9759	Non-TR
MM15a	MM29	14127	0.9826	0.9729	0.9729	Non-TR
MM15a	MM2	13955	0.9799	0.9668	0.9668	Non-TR
MM15a	MM30	13889	0.9816	0.9751	0.9751	Non-TR
MM15a	MM6	13970	0.9795	0.9769	0.9769	Non-TR
MM15a	MM7	13851	0.9778	0.9781	0.9778	Non-TR
MM15a	MM8	13699	0.9808	0.9755	0.9755	Non-TR
MM15a	NB11	13986	0.9742	0.9684	0.9684	Non-TR
MM15a	NB12	13815	0.9684	0.9659	0.9659	Non-TR
MM15a	NB13	13806	0.9703	0.9398	0.9398	Non-TR
MM15a	NB15	13798	0.9751	0.9646	0.9646	Non-TR
MM15a	NB17	13557	0.9738	0.9698	0.9698	Non-TR
MM15a	NB19	14069	0.9753	0.942	0.942	Non-TR
MM15a	NB1	13530	0.9598	0.9396	0.9396	Non-TR
MM15a	NB27a	13995	0.9737	0.9699	0.9699	Non-TR
MM15a	NB27b	14022	0.9729	0.9704	0.9704	Non-TR
MM15a	NB28	14110	0.9724	0.9684	0.9684	Non-TR
MM15a	NB2	13993	0.969	0.9392	0.9392	Non-TR
MM15a	NB5	13687	0.9684	0.9404	0.9404	Non-TR
MM15a	NB6	14053	0.9703	0.94	0.94	Non-TR
MM15a	NB8	14187	0.9737	0.971	0.971	Non-TR
MM15a	NB9	13514	0.9698	0.9642	0.9642	Non-TR
MM15a	WH11	14146	0.9728	0.9397	0.9397	Non-TR
MM15a	WH13	14215	0.9753	0.9392	0.9392	Non-TR
MM15a	WH15	13975	0.976	0.938	0.938	Non-TR
MM15a	WH1	14104	0.9717	0.9382	0.9382	Non-TR
MM15a	WH20	14157	0.974	0.939	0.939	Non-TR
MM15a	WH22	14055	0.9752	0.9396	0.9396	Non-TR
MM15a	WH25	13957	0.9717	0.939	0.939	Non-TR
MM15a	WH28	14020	0.9727	0.9395	0.9395	Non-TR
MM15a	WH29	10389	0.9697	0.9467	0.9467	Non-TR
